year,rank,name,familyid,networth,dropoff_reason,dropoff_networth,sample
1991,160,"Koch, William Ingraham",61,500,,,1
1991,161,"Bennett, William Gordon",359,500,,,1
1991,162,"Cox, John Lee",45,500,mistake,240,0
1991,163,"Washington, Dennis",504,500,,,1
1991,164,"Tauber, Laszlo Nandor",333,500,,,1
1991,165,"Dart, William A",542,500,,,1
1991,166,"Hostetter, Amos Barr Jr",458,500,,,1
1991,167,"Malkin, Judd David",352,500,other,400,1
1991,168,"Smith, Delford Michael",543,500,mistake,,0
1991,169,"Kelly, William Russell",354,500,,,1
1991,170,"Howard, Robert Staples",181,500,,,1
1991,171,"Bluhm, Neil Gary",351,500,other,400,1
1991,172,"Simplot, John Richard",30,500,,,1
1991,173,"Koch, Frederick Robinson",61,500,,,1
1991,174,"Dyson, Charles Henry",192,500,,,1
1991,175,"Jacobs, Jeremy Maurice Sr",425,500,,,1
1991,176,"McGovern, Patrick Joseph",206,500,,,1
1991,177,"Skaggs, Leonard Samuel Jr",292,495,,,1
1991,178,"Wexner, Bella",401,490,,,1
1991,179,"Haas, John Charles",423,485,,,1
1991,180,"McCaw, Craig O",432,480,,,1
1991,181,"Spanos, Alexander Gus",300,480,,,1
1991,182,"Lurie, Robert Alfred",103,480,,,1
1991,183,"Cook, Jane Bancroft",127,480,,,1
1991,184,"Weis, Sigfried",175,475,,,1
1991,185,"Disney, Roy Edward",134,470,,,1
1991,186,"Haas, Fritz Otto",423,470,,,1
1991,187,"Terra, Daniel James",346,470,,,1
1991,188,"Rowling, Reese McIntosh",544,465,,,1
1991,189,"Smith, Richard Alan",242,460,,,1
1991,190,"Alexander, Norman E",402,455,,,1
1991,191,"Huntsman, Jon Meade",501,450,,,1
1991,192,"Stephens, Wilton Robert",284,450,death,,1
1991,193,"Scharbauer, Clarence Jr",67,450,,,1
1991,194,"Kravis, Henry R",417,450,,,1
1991,195,"Belfer, Arthur Bejer",74,450,,,1
1991,196,"Field, Marshall V",209,450,,,1
1991,197,"Roberts, George R",415,450,,,1
1991,198,"Magness, Bob John",374,450,,,1
1991,199,"Mathile, Clayton Lee",545,450,,,1
1991,200,"Anderson, John Edward",480,450,,,1
1991,201,"Stephens, Jackson Thomas",284,450,,,1
1991,202,"Herb, Marvin J",88,450,,,1
1991,203,"Hobby, Oveta Culp",84,450,,,1
1991,204,"Heinz, Teresa F",77,445,,,1
1991,205,"Haas, Josephine B",306,440,,,1
1991,206,"Hearst, David Whitmire Jr",98,440,,,1
1991,207,"Dolan, Charles Francis",387,440,,,1
1991,208,"Fisher, Lawrence",65,440,,,1
1991,209,"Cooke, Phoebe Hearst",98,440,,,1
1991,210,"Moores, John Jay",540,440,,,1
1991,211,"Berry, John William Sr",293,440,,,1
1991,212,"Boudjakdji, Millicent V",98,440,,,1
1991,213,"Fisher, Zachary",65,440,,,1
1991,214,"Hearst, George Randolph Jr",98,440,,,1
1991,215,"Marshall, Barbara Hall",95,430,,,1
1991,216,"Krehbiel, John Hammond Sr",283,430,,,1
1991,217,"Wrigley, William",430,430,,,1
1991,218,"Allen, Charles Jr",203,430,,,1
1991,219,"Reid, Elizabeth Ann Hall",398,430,,,1
1991,220,"Allen, Herbert Anthony Jr",203,430,,,1
1991,221,"Allen, Herbert Sr",203,430,,,1
1991,222,"Freeman, Mansfield",489,425,,,1
1991,223,"Levine, Stuart Robert",546,425,,,1
1991,224,"Ward, Louis Larrick",295,425,,,1
1991,225,"Dabah, Morris",547,420,mistake,110,0
1991,226,"Moody, Robert Lee",350,420,,,0
1991,227,"Carver, Lucille",509,420,,,1
1991,228,"Houghton, Amory Jr",548,420,realigned,,1
1991,229,"Hillman, Tatnall Lea",32,415,,,1
1991,230,"Hillman, Howard Butcher",32,415,,,1
1991,231,"Weis, Robert Freeman",175,400,,,1
1991,232,"Goodson, Mark Les",388,400,,,1
1991,233,"Lupton, John Thomas",51,400,,,1
1991,234,"Glazer, Guilford",448,400,,,1
1991,235,"Huffington, Roy Michael",259,400,,,0
1991,236,"Ellis, Alpheus Lee",316,400,,,1
1991,237,"Rich, Robert Edward Sr",312,400,,,1
1991,238,"Allbritton, Joe Lewis",73,400,,,0
1991,239,"Hoiles, Harry Howard",439,400,,,1
1991,240,"Hardie, Mary Jane Hoiles",438,400,,,1
1991,241,"Kohlberg, Jerome Spiegel Jr",414,400,,,1
1991,242,"Davis, James Elsworth",317,400,,,1
1991,243,"Pennington, William Norman",360,400,,,1
1991,244,"Davenport, Elizabeth Lupton",51,400,,,1
1991,245,"Maritz, William Edward",520,400,,,1
1991,246,"Gates, Charles Cassius Jr",36,400,,,1
1991,247,"Zell, Samuel",408,400,,,1
1991,248,"Solow, Sheldon Henry",207,400,,,1
1991,249,"Monaghan, Thomas Stephen",339,400,,,1
1991,250,"Dixon, Fitz Eugene Jr",130,400,,,1
1991,251,"Farmer, Richard T",549,395,,,1
1991,252,"Mandel, Jack N",277,390,,,1
1991,253,"Reinhart, Dewayne B",529,390,,,1
1991,254,"Cohn, Seymour",90,390,,,1
1991,255,"Brennan, Bernard F",525,390,,,1
1991,256,"Mandel, Morton Leon",277,385,,,1
1991,257,"Mandel, Joseph C",277,385,,,1
1991,258,"Butt, Charles Clarence",483,380,,,0
1991,259,"Flint, Lucile Evelina du Pont",37,375,,,1
1991,260,"Rust, Eleanor Francis du Pont",37,375,,,1
1991,261,"May, Irene Sophie du Pont",37,375,,,1
1991,262,"du Pont, Irenee Jr",37,375,,,1
1991,263,"Silliman, Marianna du Pont",37,375,,,1
1991,264,"Darden, Constance Simons du Pont",37,375,,,1
1991,265,"Bredin, Octavia Mary du Pont",37,375,,,1
1991,266,"Landegger, George Francis",129,365,other,250,1
1991,267,"Perry, Claire Eugenia Getty",2,365,,,1
1991,268,"Ellison, Lawrence Joseph",451,365,,,1
1991,269,"Landegger, Carl Clement",129,365,other,250,1
1991,270,"Goldman, Rhoda Haas",306,365,,,1
1991,271,"Peery, Richard Taylor",447,365,,,1
1991,272,"Arrillaga, John",446,365,,,1
1991,273,"Earhart, Anne Catherine Getty",2,365,,,1
1991,274,"Taylor, Jack Crawford",527,365,,,1
1991,275,"Getty, Caroline Marie",2,365,,,1
1991,276,"Engelhard, Jane B",71,360,,,1
1991,277,"McCaw, John Elroy Jr",432,360,,,1
1991,278,"Lesher, Dean Stanley",530,360,,,1
1991,279,"Robinson, Jesse Mack",443,355,,,1
1991,280,"Chase, David Theodore",413,355,other,,1
1991,281,"Galvin, Robert William",160,355,,,1
1991,282,"Morris, William Shivers III",373,350,other,,1
1991,283,"Slavik, James Donald",550,350,realigned,,1
1991,284,"Getty, Eugene Paul (J Paul) Jr",2,350,,,1
1991,285,"Rainwater, Richard Edward",455,350,,,1
1991,286,"Jamail, Joseph Dahr Jr",508,350,,,1
1991,287,"du Pont, Alexis Felix Jr",37,350,,,1
1991,288,"Lebensfeld, Harry",507,350,,,1
1991,289,"Stahl, Stanley Irving",308,350,mistake,,0
1991,290,"Lyon, William",464,350,other,245,1
1991,291,"Wasserman, Lewis Robert",188,350,,,1
1991,292,"Keck, Howard Brighton",87,350,,,1
1991,293,"Clapp, Norton",441,350,realigned,,1
1991,294,"Mills, Alice Francis du Pont",37,350,,,1
1991,295,"Pennington, Claude Bernard",338,350,,,1
1991,296,"Buffett, Susan Thompson",66,350,,,1
1991,297,"Jobs, Steven Paul",204,350,other,127.00001,1
1991,298,"McLane, Robert Drayton Jr",515,345,,,1
1991,299,"McCaw, Keith W",432,345,,,1
1991,300,"Benson, Craig Robert",551,345,,,1
1991,301,"Ford, Josephine Clay",253,340,,,1
1991,302,"Fisher, Max Martin",157,340,,,1
1991,303,"Lewis, Reginald F",552,340,,,1
1991,304,"Frost, Phillip",307,340,,,1
1991,305,"McCaw, Bruce R",432,340,,,1
1991,306,"Andreas, Dwayne Orville",454,335,,,1
1991,307,"Price, Solomon",344,335,other,200,1
1991,308,"Broad, Eli",511,335,,,1
1991,309,"Sharp, Peter Jay",235,330,death,,1
1991,310,"Behring, Kenneth Eugene",513,330,,,1
1991,311,"Ryan, Patrick George",364,330,,,1
1991,312,"Marion, Anne Windfohr",313,330,,,1
1991,313,"Sakioka, Katsumasa",553,325,,,1
1991,314,"Culverhouse, Hugh Franklin",400,325,,,1
1991,315,"Milliken, Gerrish Hill",38,325,,,1
1991,316,"Stempel, Ernest E",554,325,,,1
1991,317,"Milliken, Minot King",38,325,,,0
1991,318,"Connell, Grover",133,325,,,1
1991,319,"Brown, Jack Eugene",17,325,,,1
1991,320,"Franchetti, Anne",528,325,,,1
1991,321,"Wagner, Cyril Jr",18,325,,,1
1991,322,"Spangler, Clemmie Dixon Jr",539,325,,,1
1991,323,"Taper, Sydney Mark",200,325,,,1
1991,324,"Berkley, William Robert",478,320,,,1
1991,325,"Jacobs, Richard E",429,320,,,1
1991,326,"Naify, Robert Allen",422,320,,,1
1991,327,"McCulloch, A Donald Jr",524,320,other,,1
1991,328,"Sarofim, Fayez Shalaby",436,320,,,1
1991,329,"Wister, Diana Strawbridge Norris",82,320,,,1
1991,330,"Gottwald, Bruce Cobb",433,315,,,1
1991,331,"Saul, Bernard Francis II",521,315,,,1
1991,332,"Steinberg, Saul Phillip",173,315,,,0
1991,333,"Gottwald, Floyd Dewey Jr",433,315,,,1
1991,334,"Lawrence, Maurice Larry",315,315,,,1
1991,335,"Congel, Robert J",512,310,,,1
1991,336,"Guccione, Robert Charles",97,310,,,1
1991,337,"Autry, Orvon Gene",319,300,,,1
1991,338,"Meyer, August Christopher",309,300,death,,1
1991,339,"Parker, Jack",105,300,,,1
1991,340,"Comer, Gary Campbell",428,300,,,1
1991,341,"Berry, Jack Monteith Sr",187,300,,,1
1991,342,"Thalheimer, Louis",357,300,realigned,,1
1991,343,"Gallo, Ernest",142,300,,,1
1991,344,"Evans, Thomas Mellon",22,300,,,1
1991,345,"Rinker, Marshall Edison",334,300,,,1
1991,346,"Hardy, Joseph Alexander",472,300,other,,1
1991,347,"Sommer, Viola",537,300,,,1
1991,348,"Dell, Michael",555,300,,,1
1991,349,"O'Neill, Richard Jerome",145,300,,,1
1991,350,"Haas, Peter E Jr",306,300,,,1
1991,351,"Pearson, Edith du Pont",37,300,,,1
1991,352,"Rhoads, D Dean",535,300,other,,1
1991,353,"Forman, Michael Robert",500,300,,,1
1991,354,"Pamplin, Robert Boisseau Sr",449,300,,,1
1991,355,"Evans, James Emmett",165,300,,,1
1991,356,"Binger, Virginia McKnight",233,300,,,1
1991,357,"Simon, Melvin",106,300,,,1
1991,358,"Rosenberg, Ruth Blaustein",166,300,death,,1
1991,359,"Hammons, John Quentin",457,300,,,0
1991,360,"Avery, Alice O'Neill",132,300,,,1
1991,361,"Resnick, Burton Paul",221,300,other,,1
1991,362,"Simon, William Edward",403,300,,,1
1991,363,"Currier, Lavinia M",404,300,,,1
1991,364,"Hubbard, Stanley Stub",120,300,,,1
1991,365,"May, Peter",538,300,,,1
1991,366,"Shorenstein, Walter Herbert",75,300,,,1
1991,367,"Smart, Richard Palmer Kaleioku",366,300,other,,1
1991,368,"Gallo, Julio R",142,300,,,1
1991,369,"Moore, Jerry J",381,300,,,1
1991,370,"du Pont, Willis Harrington",37,300,,,1
1991,371,"Currier, Michael S",404,300,,,1
1991,372,"Littlefield, Edmund Wattis",450,300,,,1
1991,373,"Currier, Andrea B",404,300,,,1
1991,374,"Borg, Malcolm Austin",249,300,,,1
1991,375,"Petersen, Robert Einar",212,300,,,1
1991,376,"Fisher, Robert J",385,295,other,265,1
1991,377,"Spelling, Aaron",397,295,,,1
1991,378,"Hunt, Johnnie Bryan",452,295,,,1
1991,379,"Huizenga, Harry Wayne",556,290,,,1
1991,380,"Grainger, David William",184,290,,,1
1991,381,"Keck, William Myron II",87,290,,,1
1991,382,"Lerner, Alfred",492,290,,,1
1991,383,"Argyros, George Leon",485,290,other,,1
1991,384,"Solomon, Russell",534,290,,,1
1991,385,"Thorne, Oakleigh Blakeman",119,285,,,1
1991,386,"Colket, Tristram C Jr",82,285,other,260,1
1991,387,"Manoogian, Richard Alexander",299,280,,,1
1991,388,"Goldman, Lillian",99,280,other,600,1
1991,389,"Ilitch, Michael",557,280,,,1
1991,390,"Fisher, John J",385,280,other,265,1
1991,391,"Fisher, William F",385,280,other,265,0
1991,392,"Haas, Robert Douglas",306,280,,,1
1991,393,"Mellon, Timothy",22,275,,,1
1991,394,"Litwin, Leonard",345,275,,,1
1991,395,"Strawbridge, George Jr",82,275,other,260,1
1991,396,"Moncrief, William Alvin Jr",140,275,,,1
1991,397,"Durst, Royal H",125,275,other,200,1
1991,398,"Durst, Seymour B",125,275,other,200,1
1991,399,"Durst, David M",125,275,other,200,1
1991,400,"Conover, Catherine Mellon",22,275,,,1
1992,1,"Gates, William Henry III",36,6300,,,1
1992,2,"Kluge, John Werner",163,5500,,,1
1992,3,"Walton, Helen R",13,5100,,,1
1992,4,"Walton, S Robson",13,5100,,,1
1992,5,"Walton, Jim C",13,5100,,,1
1992,6,"Walton, Alice L",13,5100,,,1
1992,7,"Walton, John T",13,5100,,,1
1992,8,"Buffett, Warren Edward",66,4400,,,1
1992,9,"Newhouse, Samuel Irving Jr",16,3500,,,1
1992,10,"Newhouse, Donald Edward",16,3500,,,1
1992,11,"Redstone, Sumner Murray",237,3250,,,1
1992,12,"Perelman, Ronald Owen",434,2900,,,1
1992,13,"Arison, Ted",72,2850,,,1
1992,14,"Allen, Paul Gardner",420,2800,,,1
1992,15,"Murdoch, Keith Rupert",353,2600,,,1
1992,16,"DeVos, Richard Marvin",58,2500,,,1
1992,17,"Van Andel, Jay",57,2500,,,1
1992,18,"Hillman, Henry Lea",32,2400,,,1
1992,19,"Perot, Henry Ross Sr",48,2400,,,1
1992,20,"Bronfman, Edgar Miles Sr",282,2350,,,0
1992,21,"Mars, Forrest Edward Jr",9,2250,,,1
1992,22,"Mars, Forrest Edward Sr",9,2250,,,1
1992,23,"Mars, Jacqueline",9,2250,,,1
1992,24,"Mars, John Franklyn",9,2250,,,1
1992,25,"Anthony, Barbara Cox",29,2100,,,1
1992,26,"Chambers, Anne Cox",29,2100,,,1
1992,27,"Turner, Robert Edward III",79,1900,,,1
1992,28,"Knight, Philip Hampson",59,1900,,,1
1992,29,"Wexner, Leslie Herbert",213,1800,,,1
1992,30,"Packard, David",5,1800,,,1
1992,31,"Pritzker, Robert Alan",47,1700,,,1
1992,32,"Bass, Lee Marshall",7,1700,,,1
1992,33,"Bass, Sid Richardson",7,1700,,,1
1992,34,"Pritzker, Jay Arthur",47,1700,,,1
1992,35,"Annenberg, Walter Hubert",10,1600,,,1
1992,36,"Johnson, Edward Crosby III",365,1500,,,1
1992,37,"Bechtel, Stephen Davison Jr",11,1500,,,1
1992,38,"Johnson, Samuel Curtis",34,1500,,,1
1992,39,"Hunt, Ray Lee",3,1500,,,1
1992,40,"Davis, Marvin Harold",4,1400,,,1
1992,41,"Tisch, Laurence Alan",52,1400,,,1
1992,42,"Tisch, Preston Robert",52,1400,,,1
1992,43,"Bass, Robert Muse",7,1400,,,1
1992,44,"Getty, Gordon Peter",2,1350,,,1
1992,45,"LeFrak, Samuel Jayson",24,1300,,,1
1992,46,"Bren, Donald Leroy",46,1300,,,1
1992,47,"Crown, Lester",69,1300,,,1
1992,48,"Ziff, William Bernard Jr",81,1300,,,1
1992,49,"Koch, David Hamilton",61,1250,,,1
1992,50,"Koch, Charles de Ganahl",61,1250,,,1
1992,51,"Walton, James Lawrence",13,1250,,,1
1992,52,"Rockefeller, David Sr",6,1100,,,1
1992,53,"Kroc, Joan Beverly",49,1100,,,1
1992,54,"Dorrance, John Thompson III",82,1100,,,1
1992,55,"Dorrance, Bennett",82,1100,,,1
1992,56,"Kerkorian, Kirk",168,1100,,,1
1992,57,"Heyman, Samuel J",541,1100,,,1
1992,58,"Malone, Mary Alice Dorrance",82,1100,,,1
1992,59,"Ballmer, Steven Anthony",526,1100,,,1
1992,60,"Hewlett, William Redington",14,1100,,,1
1992,61,"Bass, Edward Perry",7,1100,,,1
1992,62,"Schwan, Marvin Maynard",486,1000,death,,1
1992,63,"Rockefeller, Laurance Spelman",6,1000,,,1
1992,64,"Petrie, Milton Jack",78,1000,,,1
1992,65,"Lauder, Ronald Steven",177,1000,,,1
1992,66,"Fribourg, Michel",40,1000,,,1
1992,67,"Hill, Margaret Hunt",3,1000,,,1
1992,68,"Helmsley, Harry Brakmann",12,1000,,,1
1992,69,"Lauder, Leonard Alan",177,1000,,,1
1992,70,"Lauder, Estee",177,1000,,,1
1992,71,"Mellon, Paul",22,1000,,,1
1992,72,"Haas, Peter E Sr",306,1000,,,1
1992,73,"Murdock, David Howard",43,1000,,,1
1992,74,"Johnson, Barbara Piasecka",123,990,,,1
1992,75,"Wrigley, William",430,965,,,1
1992,76,"Davidson, William Morse",286,950,,,1
1992,77,"Hall, Donald Joyce",95,950,,,1
1992,78,"Rockefeller, Winthrop Paul",6,950,,,1
1992,79,"Reynolds, Donald Worthington",86,950,death,,1
1992,80,"Albertson, Joseph Albert",191,930,death,,1
1992,81,"Anschutz, Philip Frederick",8,900,,,1
1992,82,"Feeney, Charles F",466,900,,,1
1992,83,"Cooke, Jack Kent",23,900,,,1
1992,84,"Simmons, Harold Clark",297,900,,,1
1992,85,"Geffen, David",488,850,,,1
1992,86,"Gaylord, Edward Lewis",27,850,,,1
1992,87,"Cargill, James R",136,850,,,1
1992,88,"Cargill, Margaret Anne",136,850,,,1
1992,89,"Ashton, Alan C",523,840,,,1
1992,90,"Bastian, Bruce W",522,840,,,1
1992,91,"Hearst, Randolph Apperson",98,825,,,1
1992,92,"Hearst, William Randolph Jr",98,825,death,,1
1992,93,"Stern, Leonard Norman",28,800,,,1
1992,94,"Sorenson, James LeVoy",296,800,,,1
1992,95,"Dedman, Robert Henry Sr",362,800,,,1
1992,96,"Rich, Marc David",227,800,,,1
1992,97,"Carlson, Curtis Leroy",33,800,,,1
1992,98,"Green, Pincus",83,800,,,1
1992,99,"Noorda, Raymond J",558,800,,,1
1992,100,"Tyson, Donald John",393,790,,,1
1992,101,"Soros, George",435,785,,,1
1992,102,"Pohlad, Carl Ray",330,765,,,1
1992,103,"Perenchio, Andrew Jerrold",368,765,,,1
1992,104,"Whitney, Betsey Cushing Roosevelt",68,750,,,1
1992,105,"Duke, Doris",107,750,,,1
1992,106,"Scaife, Richard Mellon",22,750,,,1
1992,107,"Lennon, Fred A",518,750,,,1
1992,108,"Ford, William Clay Sr",253,750,,,1
1992,109,"Kauffman, Ewing Marion",304,725,death,,1
1992,110,"Louis, John Jeffrey Jr",34,725,,,1
1992,111,"Hamilton, Dorrance (Dodo) Hill",82,725,,,1
1992,112,"Milliken, Roger",38,725,,,1
1992,113,"Field, Frederick Woodruff",209,700,,,1
1992,114,"Moran, James Martin",496,700,,,1
1992,115,"Harbert, John Murdoch III",329,700,,,1
1992,116,"Cafaro, William Michael",498,700,,,1
1992,117,"Lauren, Ralph",391,700,,,1
1992,118,"Lindemann, George L",499,685,,,1
1992,119,"Davis, Shelby Cullom",386,680,,,1
1992,120,"Moore, Gordon Earle",178,680,,,1
1992,121,"Marcus, Bernard",559,675,,,1
1992,122,"Weber, Charlotte Colket",82,650,,,1
1992,123,"Van Beuren, Hope Hill",82,650,,,1
1992,124,"Icahn, Carl Celian",421,650,,,1
1992,125,"Magness, Bob John",374,640,,,1
1992,126,"Frost, Phillip",307,630,,,1
1992,127,"Copley, Helen Kinney",182,620,,,1
1992,128,"Cook, Jane Bancroft",127,610,,,1
1992,129,"Peltz, Nelson",503,600,,,1
1992,130,"May, Cordelia Scaife",22,600,,,1
1992,131,"Hollingsworth, John D",495,600,,,1
1992,132,"Hess, Leon",60,600,,,1
1992,133,"Fisher, Donald George",385,600,,,1
1992,134,"Batten, Frank Sr",162,600,,,1
1992,135,"Tyson, Barbara",393,600,,,0
1992,136,"Ingram, Erskine Bronson",519,600,,,1
1992,137,"Fisher, Doris Feigenbaum",385,600,,,1
1992,138,"Abraham, S Daniel",560,600,,,0
1992,139,"Washington, Dennis",504,600,,,1
1992,140,"Sarofim, Fayez Shalaby",436,600,,,1
1992,141,"Fireman, Paul Barry",394,600,,,1
1992,142,"Smith, Richard Alan",242,575,,,1
1992,143,"Ellison, Lawrence Joseph",451,575,,,1
1992,144,"Huizenga, Harry Wayne",556,560,,,1
1992,145,"MacMillan, W Duncan",136,560,,,1
1992,146,"Keinath, Pauline MacMillan",136,560,,,1
1992,147,"MacMillan, Cargill Jr",136,560,,,1
1992,148,"MacMillan, Whitney",136,560,,,1
1992,149,"Gates, Charles Cassius Jr",36,560,,,1
1992,150,"MacMillan, John Hugh III",136,560,,,1
1992,151,"Pictet, Marion MacMillan",136,560,,,1
1992,152,"Cook, William Alfred",471,550,,,1
1992,153,"Bennett, William Gordon",359,550,,,1
1992,154,"Monaghan, Thomas Stephen",339,550,,,1
1992,155,"Huntsman, Jon Meade",501,550,,,1
1992,156,"Marshall, James Howard II",497,550,,,1
1992,157,"Johnson, Charles Bartlett",561,550,,,1
1992,158,"Simplot, John Richard",30,550,,,1
1992,159,"Abramson, Leonard",562,550,,,1
1992,160,"Edson, John Orin",424,550,,,1
1992,161,"Singleton, Henry Earl",223,545,,,1
1992,162,"Davis, James Elsworth",317,540,death,,1
1992,163,"Greenberg, Maurice Raymond",321,530,,,1
1992,164,"Disney, Roy Edward",134,530,,,1
1992,165,"Mitchell, George Phydias",42,530,,,1
1992,166,"Moody, Robert Lee",350,530,mistake,,0
1992,167,"Park, Roy Hampton",174,525,,,1
1992,168,"Carver, Lucille",509,525,,,1
1992,169,"Lupton, John Thomas",51,500,,,1
1992,170,"Galvin, Robert William",160,500,,,1
1992,171,"Kohlberg, Jerome Spiegel Jr",414,500,,,1
1992,172,"Haas, John Charles",423,500,,,1
1992,173,"Heinz, Teresa F",77,500,,,1
1992,174,"Hunt, Caroline Rose",3,500,,,1
1992,175,"Blank, Arthur M",563,500,,,1
1992,176,"Tauber, Laszlo Nandor",333,500,,,1
1992,177,"Rich, Robert Edward Sr",312,500,,,1
1992,178,"Kravis, Henry R",417,500,,,1
1992,179,"Anderson, John Edward",480,500,,,1
1992,180,"Ilitch, Michael",557,500,,,1
1992,181,"Koch, William Ingraham",61,500,,,1
1992,182,"Coulter, Wallace Henry",468,500,,,1
1992,183,"Davenport, Elizabeth Lupton",51,500,,,1
1992,184,"Levine, Stuart Robert",546,500,,,1
1992,185,"Roberts, George R",415,500,,,1
1992,186,"Jacobs, Jeremy Maurice Sr",425,500,,,1
1992,187,"Hostetter, Amos Barr Jr",458,500,,,1
1992,188,"Haas, Fritz Otto",423,500,,,1
1992,189,"Rowling, Reese McIntosh",544,500,,,1
1992,190,"Moore, Jerry J",381,500,,,1
1992,191,"Haas, Josephine B",306,500,,,1
1992,192,"Koch, Frederick Robinson",61,500,,,1
1992,193,"Naify, Robert Allen",422,495,,,1
1992,194,"Coulter, Joseph R",468,495,,,1
1992,195,"Ueltschi, Albert Lee",302,495,,,1
1992,196,"Kimmel, Sidney",564,480,,,1
1992,197,"Goldman, Rhoda Haas",306,475,,,1
1992,198,"Reid, Elizabeth Ann Hall",398,475,,,1
1992,199,"Marshall, Barbara Hall",95,475,,,1
1992,200,"Berry, John William Sr",293,475,,,1
1992,201,"Belfer, Arthur Bejer",74,470,death,,1
1992,202,"Frist, Thomas F Jr",565,470,,,1
1992,203,"Lerner, Alfred",492,465,,,1
1992,204,"Ellis, Alpheus Lee",316,460,,,1
1992,205,"Skaggs, Leonard Samuel Jr",292,455,,,1
1992,206,"Stephens, Jackson Thomas",284,455,,,1
1992,207,"Broad, Eli",511,450,,,1
1992,208,"Lindner, Carl Henry Jr",170,450,,,1
1992,209,"Goodson, Mark Les",388,450,death,,1
1992,210,"Solheim, Karsten",566,450,,,1
1992,211,"Terra, Daniel James",346,445,,,1
1992,212,"Pennington, William Norman",360,430,,,1
1992,213,"Rust, Eleanor Francis du Pont",37,430,,,1
1992,214,"May, Irene Sophie du Pont",37,430,,,1
1992,215,"Flint, Lucile Evelina du Pont",37,430,,,1
1992,216,"Dolan, Charles Francis",387,430,,,1
1992,217,"du Pont, Irenee Jr",37,430,,,1
1992,218,"Silliman, Marianna du Pont",37,430,,,1
1992,219,"Bredin, Octavia Mary du Pont",37,430,,,1
1992,220,"Darden, Constance Simons du Pont",37,430,,,1
1992,221,"Ford, Josephine Clay",253,425,,,1
1992,222,"Zell, Samuel",408,425,,,1
1992,223,"Dart, William A",542,425,,,1
1992,224,"Hearst, David Whitmire Jr",98,415,,,1
1992,225,"Cooke, Phoebe Hearst",98,415,,,1
1992,226,"Hearst, George Randolph Jr",98,415,,,1
1992,227,"Boudjakdji, Millicent V",98,415,,,1
1992,228,"Benson, Craig Robert",551,415,,,1
1992,229,"Moores, John Jay",540,415,,,1
1992,230,"Ryan, Patrick George",364,410,,,1
1992,231,"Milliken, Minot King",38,410,mistake,,0
1992,232,"Franchetti, Anne",528,410,,,1
1992,233,"Kelly, William Russell",354,410,,,1
1992,234,"Milliken, Gerrish Hill",38,410,,,1
1992,235,"Hobby, Oveta Culp",84,400,,,1
1992,236,"Mandel, Jack N",277,400,,,1
1992,237,"Glazer, Guilford",448,400,,,1
1992,238,"Lurie, Robert Alfred",103,400,,,1
1992,239,"Mandel, Morton Leon",277,400,,,1
1992,240,"Freeman, Mansfield",489,400,death,,1
1992,241,"Fisher, Lawrence",65,400,,,1
1992,242,"Krehbiel, John Hammond Sr",283,400,,,1
1992,243,"Herb, Marvin J",88,400,,,1
1992,244,"Huffington, Roy Michael",259,400,,,0
1992,245,"Jamail, Joseph Dahr Jr",508,400,,,1
1992,246,"Sommer, Viola",537,400,,,1
1992,247,"Fisher, Zachary",65,400,,,1
1992,248,"Taylor, Jack Crawford",527,400,,,1
1992,249,"Butt, Charles Clarence",483,400,,,0
1992,250,"Mandel, Joseph C",277,400,,,1
1992,251,"Marion, Anne Windfohr",313,400,,,1
